45810, 4.9
45865, 6.9
45902, 5.1
46044, 9.7
46123, 5.4
46185, 25.8
46628, 7.3
46658, 6.3
46661, 7.6
46805, 13.1
46946, 7.8
47119, 6.1
47407, 16.3
47563, 6.9
48727, 4.6
49599, 7.2
49705, 7.4
49805, 5.4
50092, 12.0
50327, 11.4
50539, 11.3
50889, 5.3
51126, 5.0
51187, 6.3
51398, 6.9
51461, 7.0
51799, 6.2
51839, 5.1
51851, 4.7
51994, 6.7
52153, 4.6
52238, 4.6
52584, 4.6
53606, 5.2
53743, 5.9
54174, 4.7
54252, 5.3
54726, 14.2
54917, 6.6
55112, 8.4
55830, 8.7
55983, 15.7
56241, 4.6
56411, 5.7
56479, 21.2
57147, 5.1
57466, 7.0
57825, 8.1
58290, 8.0
59131, 5.5
59648, 5.6
59735, 6.3
59787, 5.0
59815, 5.7
59858, 6.1
59907, 6.1
59984, 4.8
60015, 4.6
60059, 5.2
60099, 6.0
60100, 17.2
60129, 5.0
60205, 6.7
60236, 6.3
60268, 5.4
60305, 6.0
60348, 7.1
60431, 4.7
60469, 5.2
60499, 5.0
60603, 5.5
60685, 7.9
60722, 7.1
60757, 7.0
60804, 5.6
60827, 5.4
60909, 6.5
60952, 7.4
60993, 6.0
61030, 5.4
61338, 9.6
61793, 5.2
61797, 6.7
61825, 7.6
61878, 5.9
61952, 5.3
62022, 6.0
62086, 6.1
62115, 5.9
62146, 5.4
62182, 5.4
62207, 6.1
62302, 8.8
62317, 4.7
62402, 6.5
62455, 5.0
62493, 5.1
62510, 7.5
62614, 5.7
62642, 7.4
62677, 6.4
62717, 5.1
62785, 5.9
62852, 7.8
62871, 6.0
62953, 7.0
63005, 5.9
63029, 5.7
63112, 15.6
63174, 5.2
63210, 7.3
63245, 4.5
63274, 7.5
63301, 7.1
63370, 7.5
63397, 5.8
63457, 6.5
63504, 6.5
63578, 7.2
63625, 9.5
63671, 13.6
63788, 10.3
63900, 10.6
63938, 7.0
63983, 5.0
64001, 7.3
64088, 5.1
64166, 6.6
64203, 7.8
64297, 7.9
64381, 6.8
64406, 7.7
64438, 6.7
64518, 5.4
64551, 5.4
64552, 22.9
64639, 6.3
64670, 5.8
64782, 5.7
64826, 5.6
64908, 5.0
65526, 10.3
65706, 8.5
65785, 5.7
65942, 5.7
65979, 8.9
65987, 12.0
65990, 4.9
66014, 5.8
66109, 7.4
66208, 8.7
66330, 4.9
66381, 7.0
66766, 7.5
66768, 6.0
66960, 6.6
66995, 6.1
67077, 5.4
67116, 7.3
67164, 4.6
67211, 5.8
67265, 5.5
67302, 10.5
67557, 6.0
67727, 8.4
68542, 7.6
68631, 9.0
68745, 5.8
68986, 8.2
69081, 5.9
69338, 9.0
69504, 4.9
69789, 14.1
69793, 6.3
69820, 4.9
70300, 6.4
70349, 6.0
70451, 7.1
70499, 7.2
70521, 17.5
70522, 7.9
70535, 4.9
70690, 4.9
70705, 6.0
70782, 5.9
70819, 5.1
70968, 5.0
71034, 5.1
71435, 4.7
71500, 5.0
71557, 5.1
71717, 4.9
71732, 5.7
71790, 5.0
71908, 7.7
72038, 5.2
72072, 7.7
72203, 5.4
72292, 5.8
72415, 5.6
73080, 6.4
73276, 6.8
73467, 7.4
73805, 5.8
75174, 5.1
75177, 6.3
75669, 7.1
75709, 4.7
75739, 5.2
75782, 5.8
75811, 4.7
75846, 5.8
75922, 5.7
75952, 5.4
76010, 4.6
76039, 6.3
76181, 6.9
76269, 6.5
76339, 5.6
76449, 6.0
76506, 6.5
76535, 5.4
76569, 5.2
76657, 9.5
76682, 6.8
77340, 4.7
77414, 4.9
77469, 5.2
78165, 18.2
78766, 12.7
79026, 9.5
79487, 4.6
80124, 6.6
80666, 7.3
81304, 6.6
81629, 7.0
81794, 5.8
82214, 7.0
82379, 7.2
82609, 5.3
82799, 5.3
83069, 9.9
83156, 7.9
83228, 15.4
83233, 6.5
83414, 5.4
83447, 19.4
83853, 5.2
83933, 5.3
84114, 14.4
84125, 4.8
84462, 7.5
84489, 5.5
84776, 4.6
85152, 14.0
85159, 7.1
85173, 11.1
85252, 5.0
85316, 5.2
85525, 5.6
85605, 11.3
86164, 8.5
86257, 50.4
86571, 5.6
86697, 4.9
86698, 6.2
86890, 5.4
86976, 6.2
89119, 5.5
89221, 5.3
89343, 4.7
89500, 6.8
89511, 5.1
90137, 4.6
91101, 7.8
91106, 7.5
91465, 5.6
91631, 8.7
92036, 5.4
92180, 6.0
92853, 12.9
93127, 6.0
93588, 9.6
93788, 4.6
93798, 4.7
93800, 4.7
93867, 6.0
94350, 4.9
94708, 17.8
94710, 13.2
95002, 8.0
95073, 5.0
95087, 20.6
95507, 8.1
95521, 10.3
95635, 4.7
95841, 9.0
95959, 5.5
96090, 11.6
96250, 12.2
96346, 5.8
96600, 6.8
96675, 5.4
96714, 8.3
97030, 7.8
97227, 5.1
97449, 7.3
97485, 8.9
97541, 6.1
97764, 4.8
97985, 7.5
98821, 6.5
99117, 6.0
99517, 27.9
99549, 13.3
99675, 5.9
100085, 6.1
100390, 7.8
100543, 8.3
100732, 9.8
100854, 6.2
100857, 6.2
101495, 4.8
101666, 10.9
101811, 7.6
101904, 8.3
102254, 10.4
102380, 4.8
102506, 6.9
102538, 8.8
102604, 6.6
102677, 6.1
103123, 5.2
103128, 6.1
103178, 7.4
103199, 24.4
103354, 17.7
103395, 5.4
103519, 14.5
103855, 9.8
103876, 4.6
103986, 10.3
104128, 6.6
104175, 4.7
105330, 7.1
105462, 8.0
106183, 8.5
106409, 7.0
106412, 4.7
107002, 4.6
107247, 4.9
107365, 4.5
107779, 4.7
107818, 4.6
108108, 5.5
109098, 4.9
109178, 6.9
109282, 7.1
109665, 6.1
109848, 5.2
109958, 5.1
110214, 5.7
110298, 5.2
110528, 10.3
110579, 6.9
110582, 8.0
110721, 11.6
110870, 5.6
110882, 8.5
110965, 6.3
110995, 6.7
111189, 15.8
111243, 18.2
111583, 4.9
111588, 4.9
112056, 7.5
112057, 7.5
112217, 6.0
112401, 5.0
112410, 7.8
112541, 6.4
112542, 8.9
112543, 8.9
112963, 7.3
113403, 4.6
113482, 7.3
113523, 12.6
113834, 6.7
113848, 9.4
113960, 6.2
114129, 5.2
114162, 7.2
114232, 13.3
114565, 8.7
114605, 5.7
114839, 7.0
115108, 5.7
115493, 9.7
115763, 6.6
115904, 9.4
115905, 5.6
115927, 6.7
115935, 7.2
116197, 17.0
116317, 15.5
116390, 5.7
116408, 8.1
116757, 9.2
116758, 9.2
116866, 6.5
116963, 6.9
117566, 5.2
117762, 14.9
117775, 5.9
117869, 7.0
118059, 6.0
118234, 4.8
118241, 6.3
118273, 9.3
118295, 8.0
118422, 5.1
118445, 13.1
118448, 21.0
118651, 17.6
118676, 4.9
118995, 5.9
119018, 4.9
119204, 9.6
119221, 7.1
119267, 7.0
119279, 4.7
119302, 7.4
119379, 5.7
119702, 5.4
119773, 5.0
119774, 14.9
119839, 6.3
120138, 6.0
120205, 6.0
120497, 4.5
120501, 5.3
120524, 7.0
120526, 7.1
120628, 5.7
120687, 7.6
121036, 7.5
121101, 11.8
121156, 11.0
121297, 7.3
121458, 6.1
121666, 4.8
122039, 6.3
122208, 5.0
122240, 6.8
122303, 4.8
122405, 6.5
122678, 9.7
122721, 5.5
122805, 9.7
122806, 9.7
122843, 10.5
122907, 8.0
122914, 4.8
123579, 5.4
123793, 6.3
124310, 26.2
124483, 11.5
125145, 4.7
125248, 13.4
125559, 15.0
125828, 6.2
125898, 5.8
126026, 6.8
126271, 6.1
126410, 8.0
126576, 6.3
126708, 6.7
126758, 4.7
126802, 5.5
126820, 5.6
127157, 5.8
127500, 7.7
127838, 5.4
127946, 5.2
128402, 5.8
128570, 4.8
128692, 7.6
129585, 5.1
129621, 18.4
129656, 4.5
129747, 5.6
129790, 12.4
130210, 8.8
130259, 7.9
130457, 5.4
130488, 7.0
131089, 8.0
131120, 5.0
131182, 11.1
131194, 14.6
131483, 11.5
131531, 9.1
132111, 4.9
132396, 7.3
132546, 7.7
132623, 6.8
132737, 7.3
132753, 5.1
132883, 7.0
132938, 4.7
133268, 12.1
133310, 6.9
133490, 4.7
133521, 5.0
133734, 4.6
133794, 4.9
133842, 10.0
133912, 6.3
134018, 5.5
134112, 5.9
134128, 8.5
134242, 6.5
134723, 9.0
134842, 9.1
134948, 6.2
134974, 12.4
135560, 5.8
135575, 19.0
135934, 4.6
135943, 4.8
136015, 7.8
136053, 5.4
136100, 5.2
136129, 6.9
136347, 18.5
136393, 4.7
136515, 5.0
136605, 4.8
136607, 4.8
136719, 5.2
136792, 4.7
136842, 5.0
136854, 9.9
136914, 5.2
137211, 13.2
137214, 13.6
137222, 13.6
137257, 4.8
137362, 5.1
137446, 5.4
137448, 9.2
137496, 7.5
137589, 5.6
137687, 4.9
137696, 11.5
137724, 7.8
137742, 5.1
138142, 4.8
138279, 6.2
138380, 5.7
138381, 11.1
138385, 4.9
138403, 4.9
138420, 8.7
138464, 13.0
138569, 7.1
138578, 7.7
138641, 5.0
138734, 11.0
138800, 5.1
138808, 4.9
138935, 14.4
139013, 13.1
139023, 5.5
139052, 6.3
139216, 6.0
139316, 5.9
139333, 5.3
139335, 6.9
139488, 10.2
139490, 11.3
139511, 10.0
139528, 5.7
139572, 5.8
139583, 9.2
139775, 10.5
139779, 4.8
139815, 10.2
140047, 4.5
140679, 7.9
140898, 5.1
140923, 4.8
141008, 7.0
141081, 5.8
141177, 6.0
141234, 6.7
141253, 5.1
141345, 5.9
141438, 6.8
141493, 7.2
141722, 6.1
142050, 5.8
142074, 8.2
142212, 10.1
142221, 10.4
142399, 5.0
142465, 9.2
142527, 5.5
142571, 9.6
142682, 8.7
142786, 7.3
142822, 14.9
142921, 6.1
143021, 13.1
143038, 10.3
143136, 6.7
143271, 5.5
143330, 4.6
143439, 6.6
143513, 11.9
143519, 7.5
143591, 8.0
143869, 7.3
143870, 4.8
143988, 11.4
144163, 5.0
144226, 9.7
144451, 8.3
144518, 11.9
144668, 4.8
144840, 6.7
145016, 18.5
145081, 7.3
145169, 8.1
145230, 12.6
145232, 5.3
145273, 8.4
145706, 5.2
145730, 4.6
145776, 5.2
145947, 7.3
146065, 4.7
146074, 6.8
146127, 6.0
146215, 8.4
146239, 6.9
146248, 6.4
146374, 11.7
146511, 5.2
146806, 5.6
146860, 11.8
146878, 14.8
146915, 7.4
146935, 10.1
146950, 5.6
147040, 8.5
147044, 7.1
147046, 4.9
147296, 6.5
147381, 9.4
147518, 4.8
147562, 8.9
147623, 6.7
147637, 9.3
147682, 15.4
147692, 4.9
147698, 7.4
147713, 6.4
147736, 24.9
147752, 11.3
147759, 5.0
147948, 4.8
147988, 5.9
148067, 4.6
148079, 7.4
148092, 4.6
148173, 4.7
148204, 8.8
148205, 7.2
148477, 14.4
148489, 7.7
148497, 6.1
148558, 20.1
148602, 14.4
148736, 11.6
148751, 5.7
148758, 4.8
148764, 5.8
148884, 5.2
148902, 9.7
148954, 6.7
149043, 11.1
149102, 5.6
149127, 7.4
149183, 8.5
149288, 9.9
149308, 15.4
149343, 6.6
149369, 5.0
149395, 56.4
149511, 5.4
149549, 6.5
149580, 4.9
149602, 17.9
149683, 5.7
149712, 6.3
149765, 7.6
149816, 5.0
149860, 14.9
149971, 9.9
149997, 8.9
150003, 5.0
150029, 10.4
150038, 10.4
150085, 8.5
150090, 6.7
150156, 4.7
150229, 13.7
150454, 5.2
150460, 6.5
150558, 5.0
150702, 5.4
150756, 4.6
150759, 5.0
150784, 4.7
150821, 10.8
150919, 9.8
150921, 7.7
150970, 17.0
151008, 5.6
151047, 7.6
151279, 4.9
151288, 13.9
151301, 4.6
151462, 8.8
151483, 4.5
151586, 5.1
151693, 5.6
151887, 9.3
151912, 13.2
151959, 6.1
152021, 7.1
152022, 7.1
152201, 5.1
152326, 5.6
152330, 4.8
152350, 7.9
152563, 5.5
152589, 5.0
152650, 4.6
152655, 6.8
152667, 5.5
153413, 4.8
154149, 5.6
154265, 5.9
154472, 5.2
155163, 4.9
155767, 11.0
155991, 10.3
156370, 6.5
156643, 6.5
157009, 6.0
158192, 11.2
158527, 10.4
158872, 6.4
159090, 13.0
159114, 5.2
159199, 7.3
159359, 7.8
159856, 5.5
159934, 11.8
159996, 6.3
160106, 4.5
160114, 11.6
160120, 8.6
160181, 9.0
160397, 10.5
160653, 6.6
160769, 7.2
160771, 8.8
160788, 7.8
160796, 6.4
160814, 8.1
160816, 8.1
160837, 7.7
160872, 5.9
160912, 5.0
160980, 6.5
161044, 13.2
161195, 4.7
161197, 5.5
161569, 4.5
161756, 6.4
161918, 6.2
161924, 8.3
162078, 9.2
162128, 7.0
162160, 4.7
162515, 8.4
162658, 5.6
162785, 4.8
163339, 9.7
163551, 7.0
163674, 6.7
164307, 5.4
164407, 9.0
164448, 8.1
164664, 5.2
164784, 7.0
164939, 9.0
165334, 6.3
165650, 4.9
165682, 10.4
165731, 15.6
165783, 10.9
166354, 5.1
166576, 6.5
166970, 6.4
167112, 4.9
167145, 7.9
167457, 4.8
167462, 4.8
167596, 7.2
167872, 5.9
167915, 5.7
168280, 7.8
168285, 7.0
168294, 4.6
168455, 4.7
168907, 7.5
169142, 5.5
169152, 7.7
169295, 11.1
169835, 4.9
169953, 5.9
171618, 5.7
171989, 6.6
172452, 4.9
172912, 8.9
173242, 8.0
173378, 13.6
173666, 12.9
173857, 9.2
174035, 9.0
174084, 10.1
174089, 6.7
174602, 4.9
174774, 4.5
175607, 11.5
176195, 10.1
176241, 32.2
176381, 5.7
176393, 5.6
176432, 5.6
176859, 9.3
176928, 8.8
176937, 34.9
176981, 8.9
177115, 35.5
177189, 7.7
177260, 5.7
177282, 28.2
177427, 5.0
177446, 6.3
177522, 9.1
177529, 21.2
177532, 5.0
177537, 26.9
178002, 12.0
178038, 10.8
178156, 4.9
178202, 10.5
178228, 34.5
178336, 4.7
178505, 27.8
178560, 5.5
178587, 6.4
178624, 4.7
178723, 5.6
178964, 5.1
179053, 6.2
179268, 4.9
179472, 4.9
179622, 33.6
179783, 6.3
179814, 6.1
179826, 6.6
179844, 5.8
179849, 31.2
180020, 5.7
180098, 31.8
180408, 7.2
180549, 5.1
180674, 4.7
181110, 4.9
181426, 36.7
181586, 8.4
181640, 6.5
181675, 10.9
181737, 4.8
181887, 9.6
182057, 33.0
182619, 34.8
183429, 4.9
183492, 7.0
183570, 6.2
183872, 5.4
184152, 8.4
184173, 5.4
186673, 14.3
186932, 5.4
187436, 4.6
187532, 5.6
187588, 27.4
188004, 17.5
188043, 7.2
188165, 37.7
188225, 32.7
188619, 40.2
189093, 45.2
189113, 5.7
190181, 4.8
192535, 4.7
193932, 5.5
194052, 4.7
194075, 5.7
194181, 6.7
194343, 5.1
194622, 4.9
194717, 5.0
195736, 5.4
196167, 7.4
196324, 8.8
196511, 6.7
196538, 6.5
196776, 7.1
196989, 6.1
197142, 5.4
198065, 6.8
198414, 6.7
198448, 17.0
198840, 21.2
199344, 7.3
199543, 4.5
200050, 8.5
200203, 6.0
200304, 6.5
200326, 6.7
200366, 5.1
201104, 9.6
201187, 11.5
201486, 5.3
201996, 10.8
202020, 9.3
203496, 9.5
203524, 10.7
205430, 8.2
205946, 5.6
206008, 10.1
206206, 9.6
206250, 5.8
206524, 9.0
207065, 4.6
207324, 4.8
207327, 4.7
207709, 6.3
207820, 4.7
207832, 5.1
208023, 6.7
208052, 10.8
208429, 6.2
208717, 5.5
210040, 7.6
210105, 4.6
210456, 5.6
210638, 9.8
210700, 5.3
210741, 15.8
210981, 5.5
211020, 16.3
211799, 8.8
212663, 5.5
214208, 6.6
214445, 12.2
214448, 12.4
214611, 10.1
214734, 11.3
214830, 7.6
215200, 7.8
215203, 11.2
215222, 7.3
215228, 8.2
215407, 17.1
215514, 13.1
215623, 14.8
215760, 11.7
215798, 13.2
215913, 10.7
216036, 7.0
216119, 4.5
216156, 13.3
216449, 11.9
216458, 20.5
216568, 12.0
216676, 7.3
216709, 10.6
216711, 9.3
217088, 12.5
217089, 12.5
217307, 10.1
217361, 7.8
217373, 5.2
217654, 9.7
217701, 13.3
217741, 15.4
217825, 8.9
217843, 14.9
217845, 12.1
217931, 8.0
217971, 5.4
217994, 4.7
218065, 18.7
218125, 6.6
218169, 15.4
218225, 12.0
218365, 28.9
218699, 9.0
218750, 9.0
218765, 16.7
219014, 16.8
219258, 5.1
219334, 6.1
219340, 5.3
219412, 8.2
219746, 20.3
219941, 10.6
220034, 5.7
220277, 9.3
220754, 14.8
220880, 8.2
220930, 8.6
220998, 21.9
221000, 21.9
221300, 5.2
221356, 10.9
221727, 9.2
221905, 5.0
221906, 9.6
221962, 5.0
221966, 12.7
222017, 7.0
222096, 4.8
222176, 5.1
222344, 7.8
222770, 5.2
222861, 6.8
222877, 9.8
222881, 9.8
222882, 9.8
222884, 9.8
222885, 9.8
222887, 9.8
222888, 9.8
222906, 9.8
222956, 11.5
223181, 8.6
223217, 6.3
223221, 6.9
223228, 5.2
223285, 7.1
223288, 9.3
223356, 5.3
223359, 6.0
223424, 7.2
223558, 13.1
223613, 10.2
223674, 13.7
223752, 12.5
223837, 8.3
223840, 15.0
223938, 13.5
224011, 4.7
224051, 14.1
224089, 5.3
224113, 14.9
224162, 7.5
224178, 14.0
224251, 11.3
224335, 7.3
224342, 19.9
224370, 9.3
224459, 13.9
224515, 6.6
224521, 9.8
224702, 13.4
224728, 9.1
224769, 6.0
224823, 14.1
224893, 14.6
224998, 12.3
225000, 7.1
225028, 6.8
225080, 6.2
225083, 14.5
225148, 11.9
225149, 5.6
225206, 10.2
225264, 12.6
225283, 17.7
225317, 14.8
225320, 10.7
225384, 13.6
225388, 6.4
225520, 5.9
225528, 11.3
225530, 18.3
225673, 14.7
225675, 10.2
225700, 7.9
225709, 5.9
225724, 14.5
225726, 9.1
225779, 16.4
225780, 8.1
225830, 14.2
225833, 8.3
225885, 4.6
225896, 19.5
225957, 10.9
226011, 14.8
226069, 13.4
226116, 17.0
226235, 10.6
226270, 25.3
226323, 16.9
226388, 15.4
226439, 13.5
226486, 13.3
226518, 5.0
226525, 17.0
226543, 5.7
226554, 11.6
226571, 11.3
226612, 13.4
226669, 5.7
226680, 14.6
226797, 8.4
226845, 18.3
226861, 5.7
226893, 11.5
226938, 9.5
226940, 7.2
227043, 8.9
227052, 11.4
227107, 12.3
227148, 6.2
227164, 5.7
227171, 19.1
227177, 10.2
227186, 6.1
227249, 4.6
227432, 4.8
227458, 22.0
227491, 13.8
227499, 9.4
227631, 13.4
227808, 4.8
227810, 12.7
227856, 7.7
227864, 14.0
227872, 5.9
228040, 9.3
228114, 5.7
228154, 4.9
228195, 13.8
228224, 16.3
228268, 16.4
228293, 5.0
228318, 15.0
228463, 16.0
228625, 8.1
228633, 15.0
228678, 13.0
228684, 12.1
228799, 6.1
228804, 6.4
228809, 11.3
228818, 6.0
228903, 9.6
228904, 5.5
229132, 5.0
229149, 22.9
229640, 20.7
229643, 5.0
229730, 11.4
229777, 5.5
229941, 6.4
229991, 16.5
230045, 8.9
230166, 7.7
230176, 5.0
230200, 5.2
230209, 6.8
230233, 7.4
230261, 7.4
230327, 9.2
230396, 16.1
230427, 8.0
230573, 20.3
230640, 5.4
230665, 8.0
230699, 4.6
230738, 9.7
230801, 19.9
230826, 13.4
230856, 6.8
231148, 10.0
231204, 6.7
231223, 17.8
231224, 18.8
231240, 8.5
231297, 13.2
231564, 9.4
231692, 7.2
231701, 13.9
231770, 5.1
231802, 14.6
231980, 12.2
232133, 6.8
232187, 17.0
232236, 4.8
232253, 13.2
232328, 11.3
232469, 11.5
232525, 19.7
232535, 5.7
232644, 17.9
233012, 12.7
233096, 16.6
233109, 15.7
233158, 15.7
233528, 17.8
233775, 11.7
233975, 6.5
234035, 8.5
234274, 5.7
234296, 12.9
234298, 12.9
234460, 5.1
234573, 19.2
234584, 5.5
234799, 6.1
234989, 4.6
235220, 6.1
235247, 18.0
235292, 6.0
235714, 4.9
235909, 19.9
235933, 21.3
236041, 6.6
236304, 5.9
236769, 5.4
236830, 16.6
236885, 7.9
236913, 8.8
236914, 8.8
237055, 6.8
237094, 14.5
237105, 5.5
237106, 6.4
237124, 23.5
237142, 9.6
237349, 7.2
237537, 7.3
237603, 16.3
237648, 17.5
237710, 6.0
237806, 6.9
237940, 8.3
238043, 8.3
238542, 24.1
238554, 8.3
238596, 5.5
238836, 5.5
238866, 14.6
238887, 6.3
238969, 14.4
238970, 7.6
239076, 15.8
239203, 13.6
239298, 22.3
239319, 9.3
239414, 20.7
239512, 8.2
239677, 8.5
239734, 17.3
239821, 19.2
239827, 5.5
239856, 5.8
239881, 20.2
239979, 17.2
240098, 19.4
240172, 16.2
240196, 9.7
240241, 20.1
240325, 20.1
240332, 17.8
240406, 16.7
240439, 9.2
240489, 19.0
240556, 19.0
240586, 6.6
240624, 16.0
240637, 7.3
240674, 5.0
240707, 18.9
240783, 20.0
240835, 4.8
240864, 19.0
240955, 18.4
241045, 18.5
241159, 16.5
241223, 17.5
241302, 19.2
241368, 17.2
241402, 7.3
241453, 17.1
241471, 5.3
241488, 5.1
241540, 18.7
241594, 4.9
241627, 16.7
241688, 15.1
241747, 4.7
241756, 16.0
241827, 19.8
241904, 18.5
242023, 17.8
242026, 7.1
242062, 15.6
242145, 19.6
242215, 19.2
242263, 18.0
242352, 18.9
242385, 6.5
242445, 21.9
242451, 11.9
242545, 20.4
242616, 4.8
242626, 20.4
242797, 26.7
242828, 7.8
242906, 28.1
243021, 29.9
243086, 7.0
243151, 25.3
243219, 22.1
243257, 20.3
243320, 5.8
243355, 23.2
243470, 31.1
243594, 29.5
243663, 5.2
243737, 28.6
243825, 25.4
243826, 25.4
243923, 21.6
244055, 25.3
244219, 28.8
244799, 20.6
245024, 7.4
245172, 8.8
245410, 23.2
245553, 6.3
245968, 4.7
246314, 19.5
246510, 6.7
246889, 21.0
247174, 6.5
247423, 8.0
247482, 5.8
247486, 10.2
247487, 10.2
247564, 17.2
247571, 5.7
247882, 7.5
248264, 11.6
248377, 11.0
248410, 13.0
248486, 11.4
248679, 9.7
248712, 9.8
249250, 6.6
249371, 4.6
249560, 5.7
249574, 5.2
249748, 6.8
249813, 10.7
249831, 15.0
249953, 6.3
250117, 5.6
250134, 5.8
250229, 10.6
250407, 17.1
250411, 6.8
250699, 16.9
250725, 11.5
250835, 13.4
251063, 10.5
251064, 20.4
251238, 10.2
251352, 4.6
251405, 5.8
251433, 5.2
251621, 8.6
251790, 18.4
251893, 4.7
252067, 13.4
252692, 14.9
252942, 16.3
252964, 5.7
253049, 5.1
253184, 16.1
253201, 12.6
253417, 13.8
253558, 13.2
253808, 13.8
254008, 14.2
254016, 11.7
254019, 9.4
254210, 21.3
254262, 11.1
254381, 8.2
254436, 13.1
254502, 14.4
254761, 8.0
254799, 13.8
255246, 12.1
255521, 5.6
255973, 21.9
256237, 7.6
256248, 14.0
256527, 12.0
257184, 12.2
257455, 13.0
257750, 19.1
257994, 5.5
258025, 5.4
258076, 20.4
258152, 15.1
258165, 10.6
258415, 5.2
258486, 15.7
258789, 14.5
258798, 8.3
259165, 12.2
259463, 8.4
259498, 16.2
259602, 8.9
259639, 6.2
260452, 10.0
261059, 5.6
261538, 9.6
261893, 7.3
261898, 4.6
261940, 20.6
261961, 5.2
262175, 6.7
262270, 4.9
262921, 5.3
262970, 6.4
263013, 12.5
263270, 5.6
263280, 5.7
263907, 19.9
264185, 7.6
264217, 19.8
264258, 4.8
264294, 8.4
264350, 15.9
264356, 15.9
264524, 6.3
264811, 17.4
264975, 9.0
265650, 7.1
265755, 4.9
265778, 6.0
265938, 6.2
266016, 6.7
266073, 15.8
266609, 6.9
266685, 6.0
267071, 6.9
267246, 6.5
267299, 4.5
267444, 18.8
267499, 5.0
267511, 8.7
267514, 7.3
267560, 5.1
267564, 5.0
267636, 9.3
267643, 9.4
267693, 9.4
267841, 8.5
268398, 5.1
268450, 6.6
269208, 5.7
269724, 8.6
269796, 5.6
269833, 6.3
270236, 12.8
270525, 13.0
271066, 12.8
271084, 12.4
271178, 11.2
271227, 5.5
271458, 6.7
271459, 6.6
271547, 20.0
271680, 8.2
271750, 6.9
271858, 6.4
271948, 6.5
